"main.id","hpq_phiheal_empl_mem.id","phiheal_empl_mem_refno"
"138380","0","1"
"139250","0","1"
"139254","0","2"
"139255","0","1"
"139255","1","3"
"139256","0","4"
"139256","1","5"
"139257","0","2"
"139263","0","1"
"139263","1","3"
"139264","0","1"
"139264","1","3"
"139265","0","1"
"139266","0","1"
"139267","0","1"
"139267","1","3"
"139268","0","1"
"139268","1","3"
"139269","0","1"
"141337","0","1"
"141342","0","1"
"141358","0","1"
"141362","0","1"
"141378","0","1"
"141385","0","1"
"141388","0","2"
"141393","0","1"
"141430","0","2"
"141441","0","2"
"141446","0","1"
"142562","0","2"
"142562","1","3"
"142564","0","5"
"142565","0","1"
"142569","0","1"
"142604","0","1"
"142604","1","2"
"142604","2","3"
"142604","3","4"
"142604","4","5"
"142604","5","6"
"142604","6","7"
"143148","0","1"
"143157","0","1"
"143157","1","2"
"143161","0","1"
"143176","0","1"
"143176","1","2"
"143176","2","3"
"143177","0","1"
"143177","1","2"
"143177","2","3"
"129218","0","1"
"143685","0","1"
"143686","0","1"
"143686","1","2"
"143686","2","3"
"143687","0","1"
"144032","0","1"
"144034","0","1"
"144034","1","2"
"144034","2","3"
"144034","3","4"
"144034","4","5"
"144034","5","6"
"144034","6","7"
"144914","0","6"
"144932","0","2"
"144932","1","3"
"145656","0","1"
"145656","1","5"
"145658","0","5"
"145659","0","3"
"145659","1","5"
"145660","0","1"
"145661","0","1"
"145661","1","2"
"145662","0","3"
"145663","0","1"
"145666","0","1"
"145667","0","1"
"145866","0","4"
"145872","0","1"
"145872","1","2"
"145872","2","3"
"145872","3","4"
"145873","0","1"
"145874","0","1"
"145879","0","1"
"145880","0","1"
"145882","0","1"
"145884","0","1"
"145886","0","1"
"145893","0","1"
"145893","1","2"
"145896","0","1"
"145896","1","3"
"145896","2","4"
"145898","0","1"
"145898","1","5"
"145899","0","3"
"145903","0","1"
"145904","0","1"
"145904","1","2"
"145904","2","3"
"145904","3","7"
"145904","4","8"
"145904","5","5"
"145906","0","1"
"145906","1","2"
"145907","0","1"
"145907","1","2"
"145907","2","7"
"145907","3","8"
"145908","0","1"
"145909","0","1"
"145911","0","1"
"145911","1","2"
"145911","2","4"
"145912","0","1"
"145916","0","1"
"145921","0","5"
"145921","1","1"
"145922","0","1"
"145923","0","5"
"145923","1","11"
"145928","0","1"
"145928","1","3"
"145928","2","4"
"145929","0","1"
"145930","0","1"
"145931","0","1"
"145931","1","2"
"145932","0","2"
"145933","0","1"
"145933","1","2"
"145933","2","4"
"145933","3","5"
"145937","0","1"
"145937","1","2"
"145937","2","3"
"145937","3","5"
"145940","0","1"
"145942","0","1"
"145946","0","1"
"145946","1","3"
"145948","0","1"
"145948","1","2"
"145948","2","3"
"145948","3","4"
"145949","0","1"
"145949","1","2"
"145950","0","1"
"145950","1","2"
"145951","0","1"
"145952","0","1"
"145952","1","2"
"145952","2","3"
"145952","3","4"
"145952","4","5"
"146065","0","1"
"146067","0","1"
"146068","0","1"
"146070","0","1"
"146071","0","1"
"146074","0","2"
"146078","0","1"
"146078","1","2"
"146081","0","1"
"146082","0","1"
"146083","0","1"
"146085","0","1"
"146202","0","3"
"146203","0","1"
"146212","0","1"
"146214","0","1"
"146214","1","2"
"146214","2","3"
"146217","0","1"
"146217","1","2"
"149091","0","2"
"149092","0","1"
"149098","0","1"
"149098","1","2"
"149098","2","3"
"149098","3","4"
"149102","0","5"
"149106","0","1"
"150622","0","1"
"150625","0","1"
"150629","0","1"
"150631","0","2"
"150632","0","1"
"150634","0","1"
"150634","1","3"
"150635","0","1"
"150635","1","2"
"151036","0","1"
"151039","0","1"
"151041","0","1"
"151041","1","2"
"151042","0","1"
"151044","0","1"
"151045","0","1"
"151053","0","1"
"151057","0","1"
"151057","1","3"
"151058","0","1"
"151133","0","1"
"151133","1","2"
"151134","0","1"
"151135","0","1"
"151135","1","2"
"151135","2","3"
"151228","0","1"
"151449","0","1"
"151449","1","2"
"151449","2","3"
"151450","0","1"
"151450","1","2"
"151450","2","3"
"151452","0","1"
"151454","0","1"
"151455","0","1"
"151456","0","1"
"151456","1","2"
"151456","2","3"
"151456","3","4"
"151458","0","1"
"151458","1","2"
"151458","2","3"
"151459","0","1"
"151459","1","2"
"151460","0","1"
"151461","0","1"
"151462","0","1"
"151462","1","2"
"151462","2","7"
"151463","0","1"
"151464","0","1"
"151468","0","1"
"151468","1","2"
"151468","2","3"
"151473","0","1"
"151475","0","1"
"151482","0","1"
"151482","1","2"
"151483","0","1"
"151484","0","1"
"151484","1","7"
"151485","0","1"
"151485","1","2"
"151487","0","1"
"151487","1","2"
"151487","2","3"
"151487","3","4"
"152334","0","1"
"152334","1","5"
"152334","2","6"
"152334","3","7"
"152335","0","1"
"152348","0","1"
"152348","1","4"
"152348","2","5"
"152350","0","1"
"152350","1","3"
"152350","2","4"
"152352","0","1"
"152353","0","1"
"152353","1","4"
"152353","2","5"
"152691","0","1"
"152691","1","3"
"152691","2","4"
"152702","0","1"
"152702","1","2"
"152702","2","4"
"152703","0","1"
"152704","0","3"
"152704","1","2"
"152705","0","1"
"152705","1","2"
"152705","2","3"
"152705","3","4"
"152705","4","5"
"152706","0","1"
"152706","1","2"
"152706","2","3"
"152708","0","1"
"152709","0","1"
"152709","1","2"
"152711","0","1"
"152711","1","2"
"152711","2","3"
"152711","3","4"
"152713","0","1"
"152714","0","3"
"152714","1","2"
"152714","2","1"
"152716","0","1"
"153141","0","1"
"153141","1","3"
"153148","0","2"
"153151","0","1"
"153151","1","2"
"153151","2","3"
"153151","3","4"
"153211","0","1"
"153232","0","1"
"153232","1","2"
"153232","2","3"
"153232","3","4"
"153976","0","11"
"153980","0","1"
"153980","1","2"
"153982","0","1"
"153982","1","2"
"153982","2","3"
"153982","3","4"
"153985","0","1"
"153987","0","1"
"153987","1","2"
"153987","2","3"
"154288","0","1"
"155166","0","1"
"155166","1","2"
"155166","2","3"
"155167","0","1"
"155167","1","2"
"155167","2","3"
"155167","3","4"
"155168","0","1"
"155169","0","1"
"155170","0","1"
"155170","1","2"
"155170","2","3"
"155171","0","1"
"155171","1","2"
"155171","2","4"
"155172","0","1"
"155172","1","2"
"155172","2","3"
"155172","3","4"
"155173","0","1"
"155174","0","1"
"155174","1","2"
"155175","0","1"
"155175","1","2"
"155175","2","3"
"155176","0","1"
"155182","0","1"
"155183","0","1"
"155183","1","2"
"155185","0","1"
"155186","0","1"
"155188","0","1"
"155188","1","2"
"155188","2","3"
"155191","0","1"
"155191","1","2"
"155191","2","3"
"155191","3","5"
"155192","0","1"
"155193","0","1"
"155194","0","1"
"155195","0","1"
"155196","0","1"
"155197","0","1"
"155198","0","1"
"155199","0","1"
"155200","0","1"
"155201","0","1"
"155202","0","1"
"155202","1","2"
"155202","2","3"
"155202","3","4"
"155202","4","5"
"155204","0","1"
"155204","1","2"
"155206","0","1"
"155207","0","1"
"155209","0","1"
"155209","1","2"
"155209","2","3"
"155209","3","4"
"155209","4","5"
"155210","0","1"
"155210","1","2"
"155210","2","3"
"155210","3","4"
"155212","0","1"
"155212","1","2"
"155214","0","1"
"155214","1","2"
"155214","2","3"
"155214","3","4"
"155217","0","1"
"155217","1","2"
"155219","0","1"
"155219","1","2"
"155219","2","3"
"155220","0","1"
"155220","1","2"
"155221","0","1"
"155221","1","2"
"160449","0","1"
"160449","1","3"
"160449","2","4"
"160455","0","4"
"160459","0","4"
"160525","0","2"
"160529","0","3"
"160529","1","4"
"160530","0","3"
"160531","0","2"
"160535","0","1"
"160535","1","1"
"160537","0","1"
"160538","0","9"
"160538","1","14"
"160539","0","1"
"160540","0","1"
"160541","0","1"
"160541","1","2"
"160542","0","2"
"160549","0","1"
"160553","0","3"
"160554","0","1"
"160564","0","3"
"160569","0","2"
"160574","0","1"
"160574","1","2"
"160575","0","1"
"160575","1","2"
"160576","0","2"
"160578","0","1"
"160578","1","3"
"160578","2","4"
"160580","0","1"
"160580","1","2"
"160582","0","1"
"160582","1","3"
"161151","0","1"
"161151","1","2"
"161151","2","3"
"161152","0","1"
"161156","0","1"
"161156","1","4"
"161157","0","1"
"161157","1","2"
"161157","2","3"
"161168","0","1"
"161168","1","3"
"162215","0","1"
"162217","0","1"
"162217","1","6"
"162217","2","7"
"162231","0","1"
"162231","1","2"
"162231","2","3"
"162231","3","4"
"162231","4","5"
"162236","0","1"
"162237","0","1"
"162238","0","1"
"162239","0","1"
"162239","1","4"
"162239","2","5"
"162239","3","6"
"162241","0","3"
"162241","1","1"
"162242","0","5"
"162243","0","1"
"162243","1","3"
"162244","0","1"
"162244","1","2"
"162244","2","3"
"162244","3","4"
"162244","4","5"
"162244","5","6"
"162246","0","1"
"162247","0","3"
"162459","0","1"
"162460","0","3"
"162462","0","1"
"162463","0","1"
"162464","0","1"
"162464","1","2"
"162464","2","3"
"162464","3","4"
"162465","0","1"
"162466","0","1"
"162467","0","1"
"162468","0","1"
"162468","1","3"
"162469","0","1"
"162470","0","1"
"162471","0","1"
"162471","1","3"
"162473","0","1"
"162474","0","1"
"162474","1","2"
"162474","2","3"
"162475","0","1"
"162475","1","2"
"162475","2","3"
"162476","0","1"
"162476","1","2"
"162476","2","3"
"162477","0","1"
"162477","1","3"
"162478","0","2"
"162478","1","3"
"162479","0","1"
"162479","1","2"
"162479","2","5"
"162480","0","1"
"162481","0","1"
"162481","1","2"
"162481","2","3"
"162481","3","4"
"162481","4","5"
"162481","5","6"
"162485","0","1"
"162485","1","2"
"162488","0","3"
"162488","1","4"
"162490","0","1"
"162490","1","2"
"162492","0","1"
"162492","1","2"
"162492","2","3"
"162492","3","4"
"162494","0","1"
"162494","1","2"
"162495","0","3"
"162496","0","1"
"162496","1","2"
"162497","0","1"
"162497","1","2"
"162497","2","3"
"162497","3","4"
"162498","0","1"
"162498","1","2"
"162498","2","3"
"162498","3","4"
"162499","0","1"
"162499","1","2"
"162499","2","3"
"162500","0","1"
"162500","1","2"
"162500","2","3"
"163853","0","1"
"163853","1","4"
"163853","2","5"
"163855","0","1"
"163855","1","3"
"163855","2","4"
"163855","3","5"
"163856","0","1"
"163858","0","1"
"163858","1","3"
"163858","2","4"
"163858","3","5"
"163863","0","3"
"163863","1","4"
"163865","0","1"
"164141","0","1"
"164141","1","2"
"164143","0","2"
"164145","0","1"
"164146","0","1"
"164148","0","1"
"164150","0","2"
"164151","0","1"
"164154","0","1"
"164154","1","2"
"164158","0","1"
"164161","0","1"
"164164","0","1"
"164165","0","1"
"164166","0","1"
"164167","0","1"
"164168","0","1"
"164439","0","1"
"164439","1","2"
"164440","0","1"
"164440","1","2"
"164440","2","3"
"164443","0","1"
"164443","1","2"
"164443","2","3"
"164443","3","4"
"164443","4","5"
"164443","5","6"
"164455","0","1"
"164456","0","1"
"164456","1","2"
"164456","2","3"
"164456","3","4"
"164457","0","1"
"164457","1","2"
"164457","2","3"
"164458","0","1"
"164460","0","1"
"164461","0","3"
"164462","0","1"
"164463","0","1"
"164466","0","1"
"164466","1","2"
"164466","2","3"
"164466","3","4"
"164466","4","5"
"164466","5","6"
"164469","0","1"
"164469","1","2"
"164469","2","3"
"164469","3","4"
"164469","4","5"
"164469","5","6"
"164470","0","1"
"164470","1","2"
"164470","2","3"
"164476","0","2"
"164476","1","3"
"164478","0","1"
"164478","1","2"
"164778","0","1"
"164778","1","2"
"164778","2","3"
"164778","3","4"
"164781","0","1"
"164786","0","1"
"164786","1","2"
"164787","0","2"
"164788","0","1"
"164791","0","1"
"164793","0","2"
"164795","0","1"
"164799","0","3"
"164799","1","4"
"164812","0","2"
"164813","0","1"
"164813","1","4"
"164813","2","5"
"164814","0","1"
"164814","1","2"
"164814","2","3"
"164815","0","1"
"164815","1","2"
"164815","2","3"
"164815","3","4"
"164816","0","3"
"164822","0","1"
"164822","1","2"
"164822","2","3"
"164823","0","1"
"164826","0","1"
"164826","1","2"
"164826","2","3"
"164826","3","4"
"164828","0","1"
"164828","1","2"
"164833","0","1"
"164835","0","1"
"165468","0","1"
"165468","1","2"
"165468","2","3"
"165469","0","1"
"165469","1","3"
"165471","0","2"
"165471","1","4"
"165474","0","1"
"165475","0","1"
"165475","1","2"
"165480","0","1"
"165480","1","2"
"165480","2","3"
"165482","0","1"
"165483","0","1"
"165483","1","2"
"165483","2","3"
"165483","3","5"
"165483","4","6"
"165486","0","3"
"165486","1","4"
"165487","0","1"
"165487","1","3"
"165487","2","4"
"166231","0","1"
"166232","0","1"
"166232","1","2"
"166233","0","1"
"166234","0","1"
"166235","0","1"
"166236","0","2"
"166238","0","1"
"166238","1","2"
"166239","0","5"
"166239","1","7"
"166240","0","1"
"166240","1","2"
"166240","2","3"
"166243","0","1"
"166243","1","2"
"166244","0","1"
"166245","0","1"
"170136","0","1"
"170136","1","2"
"170136","2","3"
"170136","3","4"
"170136","4","5"
"170136","5","6"
"170137","0","1"
"170138","0","1"
"170138","1","3"
"170139","0","1"
"170139","1","3"
"170140","0","1"
"170141","0","1"
"170142","0","1"
"170143","0","1"
"170145","0","1"
"170147","0","1"
"170148","0","1"
"170149","0","1"
"170149","1","2"
"170149","2","3"
"170149","3","4"
"170150","0","1"
"170150","1","2"
"170150","2","3"
"170150","3","4"
"170151","0","1"
"170152","0","1"
"170156","0","1"
"170157","0","1"
"170158","0","1"
"170159","0","1"
"170160","0","1"
"170275","0","2"
"170275","1","3"
"170275","2","4"
"170279","0","1"
"170279","1","2"
"170279","2","3"
"170279","3","4"
"170280","0","1"
"170281","0","1"
"171419","0","1"
"171420","0","3"
"171420","1","4"
"171421","0","2"
"171423","0","1"
"171425","0","1"
"171425","1","2"
"171426","0","1"
"171426","1","3"
"171427","0","1"
"171427","1","2"
"171427","2","3"
"171428","0","1"
"171428","1","2"
"171428","2","3"
"171456","0","1"
"171935","0","1"
"172552","0","3"
"172554","0","1"
"172556","0","1"
"172556","1","2"
"172560","0","2"
"172560","1","4"
"173184","0","1"
"173184","1","2"
"173185","0","1"
"173185","1","2"
"173185","2","3"
"173187","0","1"
"173187","1","2"
"173188","0","1"
"173188","1","2"
"173188","2","3"
"173188","3","4"
"173188","4","5"
"173189","0","1"
"173189","1","2"
"173189","2","3"
"173192","0","1"
"175287","0","1"
"175296","0","3"
"176553","0","3"
"176553","1","4"
"176556","0","1"
"176557","0","1"
"176558","0","1"
"176832","0","1"
"176833","0","3"
"176833","1","4"
"176834","0","1"
"176835","0","1"
"176835","1","2"
"176836","0","1"
"176837","0","1"
"176839","0","1"
"176840","0","1"
"176840","1","2"
"176841","0","1"
"176842","0","1"
"176844","0","1"
"176846","0","2"
"176846","1","5"
"176846","2","6"
"176847","0","1"
"176850","0","1"
"176850","1","2"
"176851","0","1"
"176852","0","1"
"176853","0","3"
"176855","0","1"
"176856","0","1"
"176857","0","3"
"176857","1","5"
"176859","0","1"
"176859","1","2"
"176864","0","1"
"176865","0","1"
"176866","0","1"
"176867","0","2"
"176869","0","1"
"176869","1","4"
"176873","0","1"
"176873","1","2"
"176873","2","3"
"176873","3","4"
"176874","0","1"
"176875","0","1"
"176875","1","2"
"176876","0","1"
"176876","1","2"
"176879","0","4"
"176879","1","6"
"176887","0","1"
"176892","0","1"
"176893","0","1"
"176896","0","1"
"176896","1","2"
"176901","0","1"
"176903","0","1"
"176903","1","2"
"176904","0","1"
"176905","0","1"
"176905","1","4"
"176907","0","1"
"176908","0","1"
"176911","0","2"
"176912","0","1"
"176914","0","1"
"176915","0","2"
"176917","0","3"
"176918","0","1"
"176918","1","2"
"176919","0","1"
"176921","0","2"
"176924","0","1"
"176925","0","1"
"176925","1","2"
"176927","0","1"
"176927","1","2"
"176928","0","1"
"176929","0","1"
"176929","1","2"
"176932","0","1"
"176935","0","1"
"176936","0","2"
"176937","0","1"
"176942","0","1"
"176942","1","3"
"176943","0","1"
"176945","0","1"
"176946","0","3"
"176949","0","1"
"176950","0","1"
"176951","0","4"
"176951","1","3"
"176953","0","1"
"176954","0","1"
"176957","0","1"
"176959","0","1"
"176960","0","1"
"176961","0","1"
"176962","0","1"
"176963","0","1"
"176965","0","1"
"176967","0","1"
"176969","0","1"
"176971","0","1"
"176972","0","1"
"176973","0","1"
"176974","0","4"
"176975","0","1"
"176978","0","1"
"176978","1","1"
"176979","0","2"
"176984","0","1"
"176984","1","5"
"176985","0","1"
"176987","0","1"
"176988","0","2"
"176989","0","3"
"176990","0","1"
"176993","0","1"
"176993","1","3"
"176994","0","1"
"176995","0","1"
"176995","1","3"
"176995","2","4"
"176996","0","1"
"176997","0","1"
"176998","0","1"
"177503","0","1"
"177504","0","1"
"177505","0","1"
"177505","1","2"
"177505","2","3"
"177505","3","4"
"177510","0","1"
"177510","1","2"
"177513","0","4"
"177513","1","5"
"177515","0","1"
"177517","0","2"
"177518","0","2"
"177520","0","1"
"177520","1","2"
"177520","2","3"
"177520","3","4"
"177523","0","1"
"177523","1","2"
"177523","2","3"
"177523","3","4"
"177523","4","5"
"177523","5","6"
"177526","0","1"
"177526","1","2"
"177526","2","3"
"177526","3","4"
"177526","4","5"
"177526","5","6"
"177528","0","1"
"177530","0","1"
"177531","0","1"
"177531","1","2"
"177531","2","3"
"177548","0","1"
"177548","1","2"
"177548","2","3"
"177549","0","1"
"177549","1","2"
"177550","0","1"
"177550","1","2"
"177550","2","4"
"177551","0","3"
"177551","1","4"
"177551","2","6"
"178832","0","1"
"178832","1","2"
"178832","2","3"
"178832","3","4"
"178833","0","1"
"178833","1","2"
"178833","2","3"
"178837","0","4"
"178837","1","5"
"178837","2","6"
"178837","3","7"
"178837","4","8"
"178837","5","9"
"178846","0","1"
"178849","0","1"
"178849","1","2"
"178849","2","3"
"178859","0","2"
"178862","0","2"
"178862","1","3"
"178862","2","4"
"178862","3","5"
"178867","0","1"
"178867","1","2"
"178867","2","3"
"178867","3","4"
"178867","4","5"
"178868","0","1"
"178872","0","2"
"178872","1","1"
"178887","0","2"
"178887","1","1"
"178888","0","2"
"178888","1","3"
"178889","0","6"
"178889","1","4"
"178903","0","3"
"178903","1","4"
"178903","2","1"
"178904","0","1"
"178904","1","2"
"178904","2","3"
"178904","3","4"
"178904","4","5"
"179444","0","1"
"179461","0","1"
"182914","0","1"
"182914","1","2"
"182915","0","3"
"182916","0","1"
"182916","1","2"
"182916","2","3"
"182916","3","4"
"182918","0","1"
"182918","1","2"
"182918","2","3"
"182918","3","4"
"182918","4","5"
"182920","0","1"
"182920","1","2"
"182920","2","3"
"182923","0","1"
"182923","1","2"
"182923","2","3"
"182926","0","3"
"182933","0","1"
"182933","1","2"
"183248","0","1"
"183254","0","1"
"183254","1","2"
"183254","2","3"
"183254","3","4"
"183256","0","1"
"183256","1","12"
"183256","2","13"
"183256","3","14"
"183256","4","15"
"183773","0","1"
"183773","1","3"
"183774","0","1"
"183774","1","3"
"183774","2","4"
"183775","0","1"
"183775","1","2"
"183775","2","3"
"183775","3","4"
"183775","4","5"
"183775","5","6"
"183776","0","1"
"183776","1","2"
"183777","0","1"
"183777","1","3"
"183779","0","3"
"183779","1","4"
"183780","0","2"
"183780","1","3"
"183780","2","4"
"183780","3","5"
"183781","0","1"
"183781","1","2"
"183781","2","3"
"183782","0","1"
"183782","1","3"
"183783","0","1"
"183783","1","2"
"183783","2","3"
"183783","3","4"
"183783","4","5"
"183786","0","2"
"183786","1","3"
"183787","0","1"
"183787","1","3"
"183788","0","1"
"183795","0","3"
"183795","1","4"
"183795","2","5"
"183798","0","1"
"184215","0","2"
"184216","0","1"
"184216","1","2"
"184216","2","3"
"184219","0","1"
"184219","1","2"
"184219","2","3"
"184219","3","4"
"184220","0","1"
"184221","0","1"
"184221","1","2"
"184221","2","3"
"184221","3","4"
"184221","4","5"
"184221","5","6"
"184221","6","7"
"184221","7","8"
"184223","0","1"
"184223","1","2"
"184230","0","1"
"184230","1","2"
"184230","2","3"
"184231","0","1"
"184231","1","2"
"184240","0","1"
"184240","1","2"
"184240","2","3"
"184240","3","4"
"184240","4","5"
"184241","0","1"
"184242","0","1"
"184242","1","2"
"184242","2","3"
"184242","3","4"
